show_id,show_date,year,venue,city,state,set,position,song,song_id,is_cover,original_artist,length_sec,show_gap,times_played,rarity_rating,crowd_rating,is_jamchart,is_recommended,jamchart_note,transition,is_segue,tags,footnote,show_notes,teases
1599321248,2020-06-26,2020,Goose Community Rec Center,Redding,CT,2,14,Factory Fiction,473,false,Vasudo,1138,54,4,35,54,true,true,"The king of ""Factory Fiction"". Rick leads off with filthy envelope filter and delay work. The band then moves through some stop/start play before executing a massive build to a scorching peak.",",",false,closer|jam|peak|encore,Mystery Song #7.,,
1599321248,2020-06-26,2020,Goose Community Rec Center,Redding,CT,2,15,Jam,802,false,,1242,0,18,0,44,false,false,,>,true,opener|jam,"Included ""+10 Minute Jam"" and ""20 Push Ups"" bingo balls. Each member of the band and Coach did 20 push-ups..",,
1599321248,2020-06-26,2020,Goose Community Rec Center,Redding,CT,2,16,Don't Do It,460,true,The Band,508,24,17,20,,false,false,,,false,closer|encore,The Band.,,
1599321248,2020-06-26,2020,Goose Community Rec Center,Redding,CT,E,17,Rosewood Heart,412,false,,708,3,16,0,60,false,false,,,false,jam|peak,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,1,Disco Inferno,419,true,The Trammps,635,8,25,10,36,false,false,,",",false,,The Trammps.,This show was the fourth night of the Bingo Tour. The whole setlist was chosen based on random draws of bingo balls with different songs or gimmicks on them.,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,2,Hot Tea,408,false,Vasudo,846,9,65,10,58,true,false,"Interesting Rick from the beginning, lots of whammy octave-up usage. Phenomenal -> to ""Creatures"".",->,true,closer,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,3,Creatures,420,false,,1115,7,61,0,63,true,false,"-> in from ""Hot Tea"". Peppy version that hits nice two-chord jam on the outro before seamlessly returning to ""Tea"".",->,true,jam,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,4,Hot Tea,408,false,Vasudo,171,0,66,0,58,true,false,"End of a fantastic ""Hot Teatures"" sandwich.",",",false,closer,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,5,Slow Ready,422,false,,673,3,24,0,49,false,false,,>,true,,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,6,Jam,802,false,,242,0,19,0,44,false,false,,>,true,opener|jam,Free Space Jam. With Peaches En Regalia tease from Rick.,,Peaches En Regalia
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,1,7,All I Need,414,false,,1065,5,76,0,72,false,false,,,false,jam|peak,"Slow, melodic version. With Loose Ends jam.",,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,8,I'm Writing A Novel,424,true,Father John Misty,483,4,2,0,,false,false,,>,true,,"Father John Misty. Included ""Reggae Feel"" bingo ball.",,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,9,The Whales,425,false,,479,0,1,0,,false,false,,",",false,opener,FTP as Goose. Mystery Song #2.,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,10,Can't Get You Out Of My Head,426,true,Kylie Minogue,381,28,10,20,44,false,false,,",",false,jam,Kylie Minogue.,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,11,Tumble,418,false,Vasudo,843,4,46,0,71,false,false,,",",false,closer|jam|peak,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,12,Mustang Sally,427,true,Wilson Pickett,394,5,11,0,,false,false,,",",false,closer|encore,Wilson Pickett.,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,13,Arcadia,403,false,,619,8,124,10,67,false,false,,",",false,closer,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,14,Weird Fishes / Arpeggi,428,true,Radiohead,459,28,4,20,,false,false,,>,true,,Radiohead.,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,15,Bob Don,429,false,,363,5,5,0,38,false,false,,",",false,,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,2,16,What's Up?,430,true,4 Non Blondes,498,37,5,20,,false,false,,,false,closer|encore,4 Non Blondes.,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,E,17,Butter Rum,415,false,Vasudo,402,6,59,0,49,false,false,,>,true,,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,E,18,Rock The Casbah,431,true,The Clash,311,0,1,0,,false,false,,>,true,encore,The Clash. FTP. Mystery Song #6.,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,E,19,Butter Rum,415,false,Vasudo,96,0,60,0,49,false,false,,,false,,,,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,E2,20,Achy Breaky Heart,436,true,Billy Ray Cyrus,259,175,2,50,,false,false,,",",false,closer|encore,"Billy Ray Cyrus. With Trevor on vocals, Peter on bass, Coach on rainstick, and Pete Campbell on gong.",,
1601960752,2020-06-27,2020,Goose Community Rec Center,Redding,CT,E2,21,Arrow,438,false,,1177,3,5,0,62,false,false,,,false,opener|closer|jam|peak,,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,1,Shelter From The Storm,547,true,Bob Dylan,318,0,1,0,,false,false,,",",false,,Bob Dylan. FTP. Performed acoustic. With Jeff on upright bass.,"This show was played acoustic and in a sheep pasture and was part of the Bingo Tour. Roughly forty sheep and two llamas were hanging out. This Old Sea was played for the first time since January 16, 2015.",
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,2,Honeybee,490,false,,383,6,5,0,,false,false,,",",false,,Performed acoustic. With Coach on rainstick.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,3,Turned Clouds,400,false,,572,9,57,10,,false,false,,",",false,,Performed acoustic in acoustic arrangement.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,4,Me and Julio Down By The Schoolyard,515,true,Paul Simon,454,12,17,10,,false,false,,",",false,,Performed acoustic. Paul Simon. With Andrew Goedde on whistle.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,5,Elizabeth,465,false,,445,12,22,10,53,false,false,,>,true,opener|jam,Performed acoustic.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,6,Flodown,478,false,Vasudo,508,11,85,10,40,false,false,,",",false,,Performed acoustic.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,7,Christmas Card From A Hooker In Minneapolis,448,true,Tom Waits,323,35,4,20,,false,false,,",",false,encore,Tom Waits. Performed acoustic.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,8,Madhuvan,512,false,,688,6,89,0,75,false,false,,",",false,opener|closer|jam,Performed acoustic.,,
1601959001,2020-06-28,2020,Millstone Farm,Wilton,CT,1,9,This Old Sea,572,false,,405,242,4,50,54,false,false,,,false,jam,Performed acoustic.,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,1,Howard Johnson's Got His Ho-Jo Working,594,true,NRBQ,354,0,1,0,,false,false,,",",false,opener|ballad,NRBQ. FTP.,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,2,Turned Clouds,400,false,,628,0,58,0,,false,false,,",",false,,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,3,Jive I,411,false,,543,12,80,10,,false,false,,>,true,,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,4,Jive Lee,502,false,,732,4,39,0,57,false,false,,",",false,closer|jam,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,5,"Well, You Can Do It Without Me",595,true,Father John Misty,322,0,1,0,,false,false,,",",false,,Father John Misty. FTP.,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,6,Time to Flee,404,false,,769,4,60,0,56,false,false,,",",false,,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,1,7,Arrow,438,false,,1220,1,6,0,62,false,false,,,false,opener|closer|jam|peak,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,2,8,Wysteria Lane,405,false,Vasudo,925,3,61,0,73,false,false,,",",false,opener|jam|peak,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,2,9,Into the Myst,402,false,,768,4,24,0,57,false,false,,",",false,jam,,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,2,10,Mas Que Nada,513,true,Sergio Mendes,452,3,10,0,38,false,false,,",",false,,Sergio Mendes.,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,2,11,Indian River,410,false,,332,4,75,0,50,false,false,,",",false,,Piano version.,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,2,12,Mississippi Half-Step Uptown Toodeloo,517,true,Grateful Dead,867,26,21,20,45,false,false,,,false,closer|jam,Grateful Dead.,,
1599321090,2020-09-11,2020,Yarmouth Drive-In,West Yarmouth,MA,E,13,Yeti,416,false,Great Blue,497,4,46,0,50,false,false,,,false,opener,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,1,1,Creatures,420,false,,848,2,62,0,63,false,false,,>,true,jam,,"(Marie's The Name) His Latest Flame was played for the first time since June 28, 2019 (80 shows).",
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,1,2,Butter Rum,415,false,Vasudo,426,2,61,0,49,false,false,,",",false,,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,1,3,Honeybee,490,false,,459,1,6,0,,false,false,,",",false,,With Coach on rainstick.,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,1,4,(Marie's The Name) His Latest Flame,593,true,Elvis Presley,516,80,2,35,,false,false,,",",false,,Elvis Presley.,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,1,5,All I Need,414,false,,923,2,77,0,72,true,false,The Ben Atkind show. Absolutely monstrous performance on the drums as Rick and Peter dig in on some fast-paced riffs over top.,>,true,jam|peak,"Slow, melodic version.",,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,1,6,The Whales,425,false,,448,2,2,0,,false,false,,,false,opener,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,2,7,Slow Ready,422,false,,659,2,25,0,49,false,false,,->,true,,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,2,8,Fish In The Sea,477,true,Fat Freddy's Drop,770,3,2,0,45,false,false,,",",false,opener|jam,Fat Freddy's Drop.,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,2,9,Your Ocean,590,false,,447,4,6,0,,false,false,,",",false,,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,2,10,Hot Tea,408,false,Vasudo,887,2,67,0,58,false,false,,,false,closer,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,E,11,The Way It Is,570,true,Bruce Hornsby,485,16,23,10,41,false,false,,",",false,,Bruce Hornsby.,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,E,12,Drive,462,false,,1091,5,41,0,67,false,false,,",",false,opener|jam|peak,,,
1599321108,2020-09-12,2020,Yarmouth Drive-In,West Yarmouth,MA,E,13,Rock The Casbah,431,true,The Clash,311,2,2,0,,false,false,,,false,encore,The Clash.,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,1,Me & My Uncle,592,true,John Philips,373,20,30,20,,false,false,,",",false,opener,John Philips.,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,2,Flodown,478,false,Vasudo,672,2,86,0,40,false,false,,",",false,,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,3,A Western Sun,435,false,,833,8,25,10,51,false,false,,>,true,,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,4,Tumble,418,false,Vasudo,787,3,47,0,71,false,false,,",",false,closer|jam|peak,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,5,Jive II,413,false,,641,6,43,0,44,false,false,,>,true,opener,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,6,Jive Lee,502,false,,456,1,40,0,57,false,false,,",",false,closer|jam,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,7,Electric Avenue,464,true,Eddy Grant,658,4,20,0,43,false,false,,",",false,,Eddy Grant.,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,1,8,Echo of a Rose,463,false,Vasudo,770,6,36,0,65,false,false,,,false,jam,With vocal ending.,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,2,9,Travelers,574,false,,563,6,2,0,41,false,false,,",",false,,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,2,10,White Lights,586,false,,780,5,31,0,41,false,false,,",",false,closer|encore,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,2,11,Bob Don,429,false,,392,3,6,0,38,false,false,,",",false,,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,2,12,Madhuvan,512,false,,1271,2,90,0,75,true,true,"Two main segments to this monster. Rick initially crafts a soaring hose motif as he and Peter really lock in on the dual guitars. As the first peak fades away, we are treated to a flamethrower of a ripping jam, going around for more and more builds before finally screaming into the finish. Winner of JOTY 2020.",,false,opener|closer|jam,,,
1599321126,2020-09-16,2020,South Farms,Morris,CT,E,13,Disco Inferno,419,true,The Trammps,858,3,26,0,36,false,false,,,false,,The Trammps.,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,1,1,Switchin',564,true,Wes Montgomery,522,5,20,0,,false,false,,",",false,opener,Wes Montgomery.,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,1,2,Doc Brown,459,false,Great Blue,499,5,24,0,,false,false,,",",false,,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,1,3,Wild Night,588,true,Van Morrison,284,35,15,20,,false,false,,",",false,opener|closer,Van Morrison.,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,1,4,Elizabeth,465,false,,865,3,23,0,53,false,false,,",",false,opener|jam,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,1,5,Rosewood Heart,412,false,,1320,5,17,0,60,true,true,The legendary HOSEWOOD. Must-hear.,",",false,jam|peak,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,1,6,State Of The Art (A.E.I.O.U.),558,true,Jim James,444,0,1,0,,false,false,,,false,closer,Jim James. FTP.,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,2,7,Indian River,410,false,,617,2,76,0,50,false,false,,->,true,,Minor key version.,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,2,8,Crosseyed & Painless,455,true,Talking Heads,983,35,37,20,40,false,false,,",",false,,Talking Heads.,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,2,9,Lead the Way,406,false,,586,5,58,0,44,false,false,,",",false,opener,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,2,10,So Ready,421,false,,730,5,89,0,38,false,false,,",",false,closer,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,2,11,This Old Sea,572,false,,713,3,5,0,54,true,false,Tender and gorgeous play. Really beautiful stuff.,",",false,jam,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,2,12,Arrow,438,false,,832,2,7,0,62,false,false,,,false,opener|closer|jam|peak,,,
1599321141,2020-09-17,2020,South Farms,Morris,CT,E,13,Arcadia,403,false,,967,4,125,0,67,true,false,"Encore/Final Song of an incredible show, this is one of the happiest, most melodic, pleasing jams you will hear before a fiery, passionate finish.",,false,closer,,,
1613006128,2020-09-19,2020,Wall Street Theater,Norwalk,CT,1,1,Drive,462,false,,,2,42,0,67,false,false,,",",false,opener|jam|peak,,This short set was part of a tribute event held in memory of Joe Mango.,
1613006128,2020-09-19,2020,Wall Street Theater,Norwalk,CT,1,2,Weird Fishes / Arpeggi,428,true,Radiohead,,5,5,0,,false,false,,,false,,Radiohead.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,1,1,Time to Flee,404,false,,1386,4,61,0,56,true,true,First section of the jam rages along with Peter's new clav. Peak dies away as Grippo hops on stage and he and Rick start trading licks like old friends. The stuff sit-in dreams are made of.,",",false,,With Dave Grippo on saxophone.,This show featured the debut of Peter's Hohner Clavinet D6.,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,1,2,Caution,446,true,Bob Marley,473,49,7,20,36,false,false,,->,true,,Bob Marley. With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,1,3,Butter Rum,415,false,Vasudo,460,3,62,0,49,false,false,,",",false,,With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,1,4,Jive II,413,false,,783,2,44,0,44,false,false,,",",false,opener,With Dave Grippo on saxophone and We Got The Funk teases.,,We Got The Funk
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,1,5,Drive,462,false,,1545,0,43,0,67,true,false,Standard groove in the second jam is accentuated by Peter's clav work.,,false,opener|jam|peak,,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,2,6,Movin' Out (Anthony's Song),519,true,Billy Joel,498,8,12,10,,false,false,,>,true,,Billy Joel. With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,2,7,A Fifth Of Beethoven,434,true,Walter Murphy,409,9,7,10,36,true,false,Saxophone on this. Yes please.,",",false,closer,Walter Murphy. With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,2,8,Creatures,420,false,,1456,3,63,0,63,true,true,"Grippo adds beautifully to the Type I section of the jam. Out of the space, Spuds kicks into a funk groove and the band dives headfirst into a space highly reminiscent of Herbie Hancock. Rick and Grippo trade licks off each other like old friends while Peter saws away at grimy rhythm guitar. Builds in this zone for a while and is a must-hear piece of improv.",",",false,jam,With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,2,9,Doobie Song,461,false,,396,10,8,10,,false,false,,",",false,closer|encore,With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,2,10,Hot Tea,408,false,Vasudo,965,3,68,0,58,true,false,The big Grippo finale. *chef's kiss*,,false,closer,With Dave Grippo on saxophone.,,
1601953243,2020-10-02,2020,Higher Ground Drive-In at the Essex Junction Exposition Center,Essex Junction,VT,E,11,Turned Clouds,400,false,,667,4,59,0,,false,false,,,false,,With When the Saints Go Marching In tease from Rick.,,When the Saints Go Marching In
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,1,1,Yeti,416,false,Great Blue,560,5,47,0,50,false,false,,",",false,opener,,"The second Christmas Card was a ""mulligan"" due to Rick messing up the lyrics in the first version.",
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,1,2,Look Out Cleveland,591,true,The Band,834,0,1,0,41,true,false,Peter continues to demonstrate the significance of his clav on this jam. Jaw-dropping funk.,",",false,closer|jam|peak,The Band. FTP.,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,1,3,Honeybee,490,false,,447,4,7,0,,false,false,,",",false,,With Coach on rainstick.,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,1,4,Jive I,411,false,,590,5,81,0,,false,false,,",",false,,,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,1,5,Madhuvan,512,false,,1173,3,91,0,75,true,false,"Shifting between different styles to start, Rick finds a repeating melodic riff he comes back to on multiple occasion while Ben ecstatically and ferociously drives jam towards its powerful conclusion.",",",false,opener|closer|jam,,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,1,6,726,432,false,,487,9,2,10,38,false,false,,,false,encore,,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,2,7,Tumble,418,false,Vasudo,1079,3,48,0,71,false,false,,",",false,closer|jam|peak,,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,2,8,Christmas Card From A Hooker In Minneapolis,448,true,Tom Waits,418,6,5,0,,false,false,,",",false,encore,Tom Waits.,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,2,9,All I Need,414,false,,1034,4,78,0,72,false,false,,>,true,jam|peak,"Slow, melodic version.",,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,2,10,Echo of a Rose,463,false,Vasudo,304,3,37,0,65,false,false,,>,true,jam,,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,2,11,Flodown,478,false,Vasudo,611,3,87,0,40,false,false,,,false,,,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,E,12,Christmas Card From A Hooker In Minneapolis,448,true,Tom Waits,249,0,6,0,,false,false,,>,true,encore,Tom Waits.,,
1601953232,2020-10-03,2020,Drive-In Live,Swanzey,NH,E,13,Jive Lee,502,false,,590,3,41,0,57,true,false,"A month before ""Empress"" would be debuted with Goose, the band finds that progression in the midst of this show-closing ""Lee"" and hits several strong peaks in that vein.",,false,closer|jam,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,1,Danger Zone,457,true,Kenny Loggins,304,10,15,10,,false,false,,",",false,,Kenny Loggins.,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,2,Bob Don,429,false,,372,4,7,0,38,false,false,,",",false,,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,3,Happy Birthday,747,true,,133,10,6,10,,false,false,,",",false,opener|ballad,For Jeff and Matt Kolinski.,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,4,Arcadia,403,false,,746,3,126,0,67,false,false,,",",false,closer,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,5,No Rain,525,true,Blind Melon,902,9,7,10,43,false,false,,>,true,opener|jam,Blind Melon.,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,6,Jive II,413,false,,723,1,45,0,44,false,false,,",",false,opener,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,7,The Whales,425,false,,451,5,3,0,,false,false,,",",false,opener,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,8,White Lights,586,false,,586,4,32,0,41,false,false,,->,true,closer|encore,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,9,Loose Ends,762,false,Vasudo,276,43,4,20,,false,false,,->,true,closer,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,1,10,White Lights,586,false,,105,0,33,0,41,false,false,,,false,closer|encore,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,2,11,Wysteria Lane,405,false,Vasudo,1088,6,62,0,73,true,false,Peter really simmers on this jam. Groovy and dark-tinged.,",",false,opener|jam|peak,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,2,12,Time to Flee,404,false,,195,1,62,0,56,false,false,,>,true,,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,2,13,Howard Johnson's Got His Ho-Jo Working,594,true,NRBQ,361,6,2,0,,false,false,,",",false,opener|ballad,NRBQ.,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,2,14,Into the Myst,402,false,,660,6,25,0,57,false,false,,->,true,jam,Unfinished.,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,2,15,Pumped Up Kicks,534,true,Foster The People,372,49,16,20,,false,false,,",",false,,Foster The People.,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,2,16,This Old Sea,572,false,,797,3,6,0,54,false,false,,,false,jam,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,E,17,Lead the Way,406,false,,808,3,59,0,44,false,false,,>,true,opener,,,
1602831065,2020-10-15,2020,Legend Valley,Thornville,OH,E,18,Rock The Casbah,431,true,The Clash,339,5,3,0,,false,false,,,false,encore,The Clash.,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,1,1,Flodown,478,false,Vasudo,820,1,88,0,40,false,false,,",",false,,Flopener.,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,1,2,Elizabeth,465,false,,1173,4,24,0,53,false,false,,",",false,opener|jam,With Time To Flee jam and Honeybee tease from Peter.,,Honeybee
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,1,3,Green River,482,true,Creedence Clearwater Revival,447,12,20,10,44,false,false,,",",false,,Creedence Clearwater Revival.,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,1,4,Yeti,416,false,Great Blue,587,1,48,0,50,false,false,,",",false,opener,,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,1,5,A Western Sun,435,false,,769,5,26,0,51,false,false,,",",false,,,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,1,6,Tumble,418,false,Vasudo,1026,1,49,0,71,false,false,,,false,closer|jam|peak,,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,2,7,Creatures,420,false,,838,2,64,0,63,false,false,,",",false,jam,,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,2,8,In Your Eyes,498,true,Peter Gabriel,517,11,2,10,45,false,false,,",",false,jam|peak,Peter Gabriel.,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,2,9,Madhuvan,512,false,,1043,1,92,0,75,false,false,,",",false,opener|closer|jam,,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,2,10,Honeybee,490,false,,427,1,8,0,,false,false,,",",false,,With Coach on rainstick.,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,2,11,Arrow,438,false,,724,4,8,0,62,false,false,,->,true,opener|closer|jam|peak,Unfinished.,,
1608528597,2020-10-17,2020,Smoky Mountain Event Center,Waynesville,NC,2,12,Turn On Your Love Light,578,true,Bobby Blue Bland,652,17,36,10,,false,false,,,false,closer|encore,Bobby Blue Bland.,,
1608527452,2020-10-19,2020,Frederick Fairgrounds,Frederick,MD,1,1,Drive,462,false,,999,3,44,0,67,true,false,"Rick needs to tune on the intro, so we get some extra vamping. Jam builds into spacey mode and gets into a great -> to ""Doc Brown"".",->,true,opener|jam|peak,,,
1608527452,2020-10-19,2020,Frederick Fairgrounds,Frederick,MD,1,2,Doc Brown,459,false,Great Blue,517,5,25,0,,false,false,,",",false,,,,
1608527452,2020-10-19,2020,Frederick Fairgrounds,Frederick,MD,1,3,So Ready,421,false,,803,5,90,0,38,false,false,,",",false,closer,,,
1608527452,2020-10-19,2020,Frederick Fairgrounds,Frederick,MD,1,4,AUATC,602,true,Bon Iver,434,0,1,0,,false,false,,",",false,,Bon Iver. FTP.,,
1608527452,2020-10-19,2020,Frederick Fairgrounds,Frederick,MD,1,5,Jive I,411,false,,560,2,82,0,,false,false,,>,true,,,,
1608527452,2020-10-19,2020,Frederick Fairgrounds,Frederick,MD,1,6,Jive Lee,502,false,,668,2,42,0,57,true,true,"Hints at dark themes that will come to fruition in 2021 and 2022, includes Peter siren synth loops.",",",false,closer|jam,Unfinished.,,
